, time , Madrid_wind_speed , Valencia_wind_deg , Bilbao_rain_1h , Valencia_wind_speed , Seville_humidity , Madrid_humidity , Bilbao_clouds_all , Bilbao_wind_speed , Seville_clouds_all , Bilbao_wind_deg , Barcelona_wind_speed , Barcelona_wind_deg , Madrid_clouds_all , Seville_wind_speed , Barcelona_rain_1h , Seville_pressure , Seville_rain_1h , Bilbao_snow_3h , Barcelona_pressure , Seville_rain_3h , Madrid_rain_1h , Barcelona_rain_3h , Valencia_snow_3h , Madrid_weather_id , Barcelona_weather_id , Bilbao_pressure , Seville_weather_id , Valencia_pressure , Seville_temp_max , Madrid_pressure , Valencia_temp_max , Valencia_temp , Bilbao_weather_id , Seville_temp , Valencia_humidity , Valencia_temp_min , Barcelona_temp_max , Madrid_temp_max , Barcelona_temp , Bilbao_temp_min , Bilbao_temp , Barcelona_temp_min , Bilbao_temp_max , Seville_temp_min , Madrid_temp , Madrid_temp_min , load_shortfall_3h 
 47.00 , 42 011.25 , 1.00 , level_10 , -   , 1.67 , 86.67 , 70.00 , 17.33 , 1.00 , 35.33 , 210.67 , 1.33 , 338.67 , -   , 2.33 , 0.10 , sp25 , -   , -   , 1 025.67 , -   , -   , -   , -   , 800.00 , 701.33 , 1 030.67 , 802.00 , 1 008.33 , 275.95 , 973.33 , 278.67 , 278.67 , 801.00 , 275.95 , 94.00 , 278.67 , 282.88 , 267.53 , 282.88 , 273.42 , 273.42 , 282.88 , 273.42 , 275.95 , 267.53 , 267.53 , 10 998.00 
 48.00 , 42 011.38 , 1.00 , level_10 , -   , 1.33 , 89.67 , 82.33 , 6.67 , 1.00 , 32.33 , 203.67 , 2.00 , 340.33 , -   , 2.67 , 0.20 , sp25 , -   , -   , 1 027.33 , -   , -   , -   , -   , 800.00 , 600.67 , 1 031.00 , 802.00 , 1 018.67 , 279.70 , 992.33 , 280.66 , 280.66 , 800.33 , 279.70 , 82.67 , 280.66 , 284.32 , 272.98 , 284.32 , 276.07 , 276.07 , 284.32 , 276.07 , 279.70 , 272.98 , 272.98 , 13 965.67 
 49.00 , 42 011.50 , 1.00 , level_8 , -   , 1.00 , 82.00 , 72.33 , -   , 1.00 , -   , 208.33 , 1.00 , 255.33 , -   , 2.33 , 0.20 , sp25 , -   , -   , 1 028.33 , -   , -   , -   , -   , 800.00 , 600.67 , 1 031.00 , 800.00 , 1 012.33 , 284.24 , 994.00 , 284.19 , 284.19 , 800.00 , 284.24 , 74.67 , 284.19 , 285.58 , 280.75 , 285.58 , 280.33 , 280.33 , 285.58 , 280.33 , 284.24 , 280.75 , 280.75 , 16 370.67 
 50.00 , 42 011.63 , 1.00 , level_6 , -   , 1.00 , 75.33 , 71.67 , -   , 1.00 , -   , 210.33 , 0.67 , 222.67 , -   , 3.00 , 0.30 , sp23 , -   , -   , 1 030.00 , -   , -   , -   , -   , 800.00 , 500.00 , 1 030.33 , 800.00 ,, 283.90 , 1 030.33 , 282.98 , 282.98 , 800.00 , 283.90 , 79.00 , 282.98 , 284.12 , 280.25 , 284.12 , 281.58 , 281.58 , 284.12 , 281.58 , 283.90 , 280.25 , 280.25 , 14 613.67 
 51.00 , 42 011.75 , 1.00 , level_5 , -   , 1.00 , 84.00 , 73.00 , -   , 1.00 , -   , 201.33 , 1.00 , 322.00 , -   , 3.00 , 0.10 , sp25 , -   , -   , 1 028.67 , -   , -   , -   , -   , 800.00 , 700.33 , 1 031.00 , 800.00 ,, 280.71 , 995.33 , 280.09 , 280.09 , 800.00 , 280.71 , 89.33 , 280.09 , 284.34 , 273.49 , 284.34 , 278.33 , 278.33 , 284.34 , 278.33 , 280.71 , 273.49 , 273.49 , 14 671.00 
 52.00 , 42 011.88 , 1.00 , level_7 , -   , 1.33 , 88.33 , 68.00 , -   , 1.00 , -   , 193.67 , 1.00 , 326.00 , -   , 3.00 , -   , sp25 , -   , -   , 1 028.33 , -   , -   , -   , -   , 800.00 , 800.00 , 1 032.00 , 800.00 ,, 277.81 , 970.33 , 277.85 , 277.85 , 800.00 , 277.81 , 94.33 , 277.85 , 284.65 , 268.90 , 284.65 , 274.78 , 274.78 , 284.65 , 274.78 , 277.81 , 268.90 , 268.90 , 15 614.00 
 53.00 , 42 012.00 , 1.00 , level_10 , -   , 1.33 , 87.33 , 67.00 , 3.33 , 1.00 , -   , 197.00 , 2.00 , 320.00 , -   , 3.00 , -   , sp25 , -   , -   , 1 029.33 , -   , -   , -   , -   , 800.00 , 800.00 , 1 032.00 , 800.00 ,, 276.91 , 971.00 , 278.95 , 278.95 , 800.00 , 276.91 , 94.33 , 278.95 , 284.35 , 267.72 , 284.35 , 273.07 , 273.07 , 284.35 , 273.07 , 276.91 , 267.72 , 267.72 , 15 496.67 
 54.00 , 42 012.13 , 1.00 , level_10 , -   , 1.00 , 87.00 , 67.00 , 5.33 , 1.00 , -   , 191.67 , 2.33 , 321.67 , -   , 3.00 , -   , sp25 , -   , -   , 1 030.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 033.00 , 800.00 ,, 276.65 , 971.00 , 276.82 , 276.82 , 800.00 , 276.65 , 95.33 , 276.82 , 283.72 , 267.38 , 283.72 , 272.10 , 272.10 , 283.72 , 272.10 , 276.65 , 267.38 , 267.38 , 9 562.00 
 55.00 , 42 012.25 , 1.00 , level_9 , -   , 1.00 , 88.00 , 66.00 , 3.33 , 1.00 , -   , 195.67 , 1.00 , 322.33 , -   , 3.00 , -   , sp25 , -   , -   , 1 030.67 , -   , -   , -   , -   , 800.00 , 800.00 , 1 034.00 , 800.00 ,, 276.52 , 973.00 , 275.58 , 275.58 , 800.00 , 276.52 , 95.00 , 275.58 , 283.21 , 266.77 , 283.21 , 271.97 , 271.97 , 283.21 , 271.97 , 276.52 , 266.77 , 266.77 , 7 215.67 
 56.00 , 42 012.38 , 1.00 , level_10 , -   , 2.00 , 93.00 , 70.00 , 18.67 , 1.00 , -   , 206.33 , 2.00 , 312.00 , -   , 3.00 , -   , sp25 , -   , -   , 1 032.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 036.00 , 800.00 ,, 278.27 , 974.00 , 281.55 , 281.55 , 801.00 , 278.27 , 81.67 , 281.55 , 285.99 , 269.52 , 285.99 , 275.00 , 275.00 , 285.99 , 275.00 , 278.27 , 269.52 , 269.52 , 7 389.33 
 57.00 , 42 012.50 , 1.00 , level_7 , -   , 1.00 , 85.67 , 70.67 , 49.00 , 1.00 , -   , 208.33 , 1.33 , 247.00 , 10.67 , 3.67 , -   , sp25 , -   , -   , 1 031.33 , -   , -   , -   , -   , 800.67 , 800.00 , 1 037.33 , 800.00 ,, 285.81 , 975.00 , 286.72 , 286.72 , 802.33 , 285.81 , 57.00 , 286.72 , 287.85 , 282.03 , 287.85 , 279.72 , 279.72 , 287.85 , 279.72 , 285.81 , 282.03 , 282.03 , 10 836.33 
 58.00 , 42 012.63 , 1.00 , level_6 , -   , 2.00 , 77.67 , 66.00 , 68.00 , 1.00 , -   , 204.00 , 1.33 , 199.67 , 18.67 , 4.67 , -   , sp25 , -   , -   , 1 033.67 , -   , -   , -   , -   , 801.00 , 800.00 , 1 038.67 , 800.00 ,, 286.85 , 989.00 , 286.57 , 286.57 , 803.00 , 286.85 , 56.67 , 286.57 , 287.31 , 282.21 , 287.31 , 281.48 , 281.48 , 287.31 , 281.48 , 286.85 , 282.21 , 282.21 , 11 568.67 
 59.00 , 42 012.75 , 1.00 , level_7 , -   , 2.67 , 84.00 , 76.33 , 71.33 , 1.00 , -   , 202.67 , 0.67 , 203.33 , -   , 4.00 , -   , sp25 , -   , -   , 1 035.33 , -   , -   , -   , -   , 800.00 , 800.00 , 1 040.00 , 800.00 ,, 283.93 , 984.00 , 280.06 , 280.06 , 803.00 , 283.93 , 81.33 , 280.06 , 283.98 , 274.67 , 283.98 , 279.49 , 279.49 , 283.98 , 279.49 , 283.93 , 274.67 , 274.67 , 11 475.33 
 60.00 , 42 012.88 , 1.00 , level_7 , -   , 3.33 , 90.67 , 67.67 , 56.67 , 1.00 , -   , 198.00 , 0.67 , 219.33 , -   , 3.67 , -   , sp25 , -   , -   , 1 035.67 , -   , -   , -   , -   , 800.00 , 800.00 , 1 041.33 , 800.00 ,, 280.47 , 978.00 , 280.05 , 280.05 , 802.67 , 280.47 , 77.00 , 280.05 , 282.75 , 269.99 , 282.75 , 277.14 , 277.14 , 282.75 , 277.14 , 280.47 , 269.99 , 269.99 , 11 432.67 
 61.00 , 42 013.00 , 1.00 , level_10 , -   , 1.00 , 88.67 , 66.33 , 35.67 , 0.67 , -   , 189.33 , 1.67 , 301.67 , -   , 3.00 , -   , sp25 , -   , -   , 1 035.67 , -   , -   , -   , -   , 800.00 , 800.00 , 1 041.67 , 800.00 ,, 278.68 , 978.33 , 277.38 , 277.38 , 802.00 , 278.68 , 80.67 , 277.38 , 283.38 , 269.28 , 283.38 , 275.23 , 275.23 , 283.38 , 275.23 , 278.68 , 269.28 , 269.28 , 11 674.00 
 62.00 , 42 013.13 , 1.00 , level_10 , -   , 1.00 , 87.33 , 72.33 , 33.33 , 0.67 , -   , 183.33 , 1.00 , 253.67 , -   , 3.00 , -   , sp25 , -   , -   , 1 035.67 , -   , -   , -   , -   , 800.00 , 800.00 , 1 041.00 , 800.00 ,, 278.11 , 989.67 , 277.67 , 277.67 , 802.00 , 278.11 , 74.00 , 277.67 , 283.45 , 269.33 , 283.45 , 273.53 , 273.53 , 283.45 , 273.53 , 278.11 , 269.33 , 269.33 , 12 438.33 
 63.00 , 42 013.25 , 1.00 , level_10 , -   , 1.00 , 89.00 , 66.00 , 34.67 , 1.00 , -   , 188.67 , 1.00 , 22.00 , -   , 3.00 , -   , sp25 , -   , -   , 1 035.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 041.00 , 800.00 ,, 277.61 , 980.00 , 276.60 , 276.60 , 801.67 , 277.61 , 77.33 , 276.60 , 281.06 , 269.16 , 281.06 , 273.60 , 273.60 , 281.06 , 273.60 , 277.61 , 269.16 , 269.16 , 10 727.33 
 64.00 , 42 013.38 , 1.00 , level_9 , -   , 1.67 , 91.33 , 68.33 , 25.33 , 1.00 , -   , 197.00 , 1.00 , 44.33 , -   , 3.67 , -   , sp25 , -   , -   , 1 036.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 041.67 , 800.00 ,, 279.61 , 980.33 , 281.23 , 281.23 , 801.33 , 279.61 , 63.33 , 281.23 , 284.71 , 273.32 , 284.71 , 277.31 , 277.31 , 284.71 , 277.31 , 279.61 , 273.32 , 273.32 , 13 480.67 
 65.00 , 42 013.50 , 1.00 , level_8 , -   , 4.33 , 88.00 , 62.00 , 16.00 , 1.00 , -   , 201.00 , 1.67 , 146.00 , -   , 4.00 , -   , sp25 , -   , -   , 1 035.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 042.00 , 800.00 ,, 284.66 , 981.00 , 289.35 , 289.35 , 800.67 , 284.66 , 41.00 , 289.35 , 286.76 , 283.76 , 286.76 , 282.51 , 282.51 , 286.76 , 282.51 , 284.66 , 283.76 , 283.76 , 15 760.00 
 66.00 , 42 013.63 , 1.00 , level_8 , -   , 3.00 , 77.33 , 61.00 , 10.00 , 1.00 , -   , 196.67 , 2.00 , 212.67 , -   , 4.00 , -   , sp25 , -   , -   , 1 037.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 041.33 , 800.00 ,, 286.82 , 1 004.00 , 287.65 , 287.65 , 800.67 , 286.82 , 53.00 , 287.65 , 286.51 , 283.13 , 286.51 , 284.16 , 284.16 , 286.51 , 284.16 , 286.82 , 283.13 , 283.13 , 16 059.67 
 67.00 , 42 013.75 , 0.33 , level_8 , -   , 1.00 , 78.67 , 80.33 , -   , 1.00 , -   , 188.33 , 1.67 , 292.00 , -   , 4.00 , -   , sp25 , -   , -   , 1 037.67 , -   , -   , -   , -   , 800.00 , 800.00 , 1 041.00 , 800.00 ,, 286.09 , 993.67 , 284.24 , 284.24 , 800.00 , 286.09 , 62.33 , 284.24 , 284.99 , 277.18 , 284.99 , 281.27 , 281.27 , 284.99 , 281.27 , 286.09 , 277.18 , 277.18 , 15 008.00 
 68.00 , 42 013.88 , 0.33 , level_8 , -   , 1.00 , 87.00 , 92.00 , -   , 1.00 , -   , 185.67 , 2.00 , 294.67 , -   , 4.00 , -   , sp25 , -   , -   , 1 038.33 , -   , -   , -   , -   , 800.00 , 800.00 , 1 040.00 , 800.00 ,, 282.82 , 1 024.67 , 278.71 , 278.71 , 800.00 , 282.82 , 74.33 , 278.71 , 283.77 , 272.19 , 283.77 , 277.77 , 277.77 , 283.77 , 277.77 , 282.82 , 272.19 , 272.19 , 13 923.67 
 69.00 , 42 014.00 , 0.33 , level_8 , -   , 1.00 , 90.00 , 77.67 , -   , 1.00 , -   , 199.33 , 2.67 , 306.67 , -   , 3.67 , -   , sp25 , -   , -   , 1 034.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 038.67 , 800.00 ,, 280.27 , 1 005.33 , 279.21 , 279.21 , 800.00 , 280.27 , 68.33 , 279.21 , 282.48 , 269.67 , 282.48 , 276.11 , 276.11 , 282.48 , 276.11 , 280.27 , 269.67 , 269.67 , 14 980.00 
 70.00 , 42 014.13 , 1.00 , level_9 , -   , 4.00 , 89.67 , 65.00 , -   , 1.33 , -   , 213.67 , 1.67 , 314.00 , -   , 3.00 , -   , sp25 , -   , -   , 1 032.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 037.67 , 800.00 ,, 278.16 , 977.67 , 280.70 , 280.70 , 800.00 , 278.16 , 60.33 , 280.70 , 282.38 , 268.67 , 282.38 , 275.95 , 275.95 , 282.38 , 275.95 , 278.16 , 268.67 , 268.67 , 13 259.33 
 71.00 , 42 014.25 , 1.00 , level_9 , -   , 4.33 , 89.00 , 67.67 , -   , 1.67 , -   , 215.33 , 2.33 , 318.67 , -   , 2.67 , -   , sp25 , -   , -   , 1 029.67 , -   , -   , -   , -   , 800.00 , 800.00 , 1 036.33 , 800.00 ,, 277.87 , 983.33 , 285.75 , 285.75 , 800.00 , 277.87 , 37.33 , 285.75 , 281.93 , 268.58 , 281.93 , 276.90 , 276.90 , 281.93 , 276.90 , 277.87 , 268.58 , 268.58 , 12 592.00 
 72.00 , 42 014.38 , 0.67 , level_9 , -   , 2.67 , 89.67 , 80.00 , -   , 1.33 , 6.00 , 217.67 , 2.33 , 296.00 , -   , 2.00 , -   , sp25 , -   , -   , 1 030.67 , -   , -   , -   , -   , 800.00 , 800.00 , 1 035.33 , 800.33 ,, 279.81 , 1 000.00 , 284.41 , 284.41 , 800.00 , 279.81 , 46.33 , 284.41 , 286.26 , 273.00 , 286.26 , 279.90 , 279.90 , 286.26 , 279.90 , 279.81 , 273.00 , 273.00 , 15 272.33 
 73.00 , 42 014.50 , 1.00 , level_8 , -   , 12.33 , 81.33 , 73.33 , -   , 1.00 , 4.00 , 235.67 , 1.67 , 238.00 , -   , 2.00 , -   , sp25 , -   , -   , 1 028.33 , -   , -   , -   , -   , 800.00 , 800.00 , 1 033.67 , 800.33 ,, 286.18 , 973.67 , 292.40 , 292.40 , 800.00 , 286.18 , 28.00 , 292.40 , 289.35 , 283.23 , 289.35 , 283.96 , 283.96 , 289.35 , 283.96 , 286.18 , 283.23 , 283.23 , 14 794.00 
 74.00 , 42 014.63 , 1.33 , level_9 , -   , 5.00 , 69.67 , 71.00 , -   , 0.67 , -   , 263.67 , 2.00 , 247.67 , -   , 2.33 , -   , sp25 , -   , -   , 1 027.33 , -   , -   , -   , -   , 800.00 , 800.00 , 1 032.67 , 800.00 ,, 288.36 , 971.67 , 292.92 , 292.92 , 800.00 , 288.36 , 35.33 , 292.92 , 288.51 , 283.47 , 288.51 , 284.88 , 284.88 , 288.51 , 284.88 , 288.36 , 283.47 , 283.47 , 13 463.67 
 75.00 , 42 014.75 , 1.00 , level_10 , -   , 7.00 , 83.67 , 87.00 , -   , 0.67 , -   , 265.00 , 2.00 , 214.67 , -   , 1.00 , -   , sp25 , -   , -   , 1 024.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 031.67 , 800.00 ,, 283.71 , 984.67 , 290.90 , 290.90 , 800.00 , 283.71 , 35.00 , 290.90 , 286.18 , 275.58 , 286.18 , 281.57 , 281.57 , 286.18 , 281.57 , 283.71 , 275.58 , 275.58 , 12 491.00 
 76.00 , 42 014.88 , 1.00 , level_10 , -   , 5.33 , 87.67 , 72.67 , -   , 1.00 , -   , 242.67 , 1.67 , 94.67 , -   , 1.00 , -   , sp25 , -   , -   , 1 023.33 , -   , -   , -   , -   , 800.00 , 800.00 , 1 031.00 , 800.00 ,, 279.87 , 977.00 , 289.57 , 289.57 , 800.00 , 279.87 , 31.33 , 289.57 , 285.26 , 270.96 , 285.26 , 277.71 , 277.71 , 285.26 , 277.71 , 279.87 , 270.96 , 270.96 , 13 905.67 
 77.00 , 42 015.00 , 1.00 , level_8 , -   , 17.00 , 81.00 , 66.00 , 13.33 , 1.00 , -   , 220.67 , 1.33 , 168.33 , -   , 1.00 , -   , sp25 , -   , -   , 1 022.67 , -   , -   , -   , -   , 800.00 , 800.00 , 1 031.00 , 800.00 ,, 277.35 , 969.00 , 288.05 , 288.05 , 800.67 , 277.35 , 31.00 , 288.05 , 285.91 , 268.90 , 285.91 , 275.70 , 275.70 , 285.91 , 275.70 , 277.35 , 268.90 , 268.90 , 14 302.33 
 78.00 , 42 015.13 , 0.67 , level_8 , 0.20 , 6.67 , 79.33 , 63.33 , 46.67 , 1.00 , 16.00 , 234.33 , 1.67 , 26.00 , 1.33 , 1.00 , -   , sp25 , -   , -   , 1 022.67 , -   , -   , -   , -   , 800.00 , 800.00 , 1 031.00 , 800.67 ,, 276.35 , 969.00 , 283.03 , 283.03 , 600.67 , 276.35 , 47.00 , 283.03 , 286.84 , 268.33 , 286.84 , 276.08 , 276.08 , 286.84 , 276.08 , 276.35 , 268.33 , 268.33 , 7 575.67 
 79.00 , 42 015.25 , 0.33 , level_9 , 0.70 , 9.33 , 83.33 , 68.67 , 79.67 , 1.00 , 54.00 , 277.00 , 2.00 , 145.67 , 18.00 , 1.33 , -   , sp25 , -   , -   , 1 022.67 , -   , -   , -   , -   , 800.67 , 800.00 , 1 032.67 , 802.67 ,, 276.94 , 969.33 , 284.95 , 284.95 , 500.67 , 276.94 , 31.00 , 284.95 , 287.19 , 268.52 , 287.19 , 278.30 , 278.30 , 287.19 , 278.30 , 276.94 , 268.52 , 268.52 , 3 803.67 
 80.00 , 42 015.38 , 1.00 , level_9 , 0.90 , 2.67 , 83.00 , 79.67 , 92.00 , 1.00 , 13.33 , 227.67 , 1.67 , 40.67 , 57.33 , 2.00 , -   , sp25 , -   , -   , 1 023.67 , -   , -   , -   , -   , 802.67 , 800.33 , 1 034.33 , 800.67 ,, 283.08 , 971.00 , 286.82 , 286.82 , 501.00 , 283.08 , 38.00 , 286.82 , 287.72 , 273.56 , 287.72 , 280.51 , 280.51 , 287.72 , 280.51 , 283.08 , 273.56 , 273.56 , 2 519.33 
 81.00 , 42 015.50 , 1.00 , level_8 , 0.90 , 6.33 , 73.00 , 78.67 , 78.67 , 1.00 , -   , 103.67 , 1.33 , 254.67 , 26.67 , 2.33 , -   , sp25 , -   , -   , 1 023.67 , -   , -   , -   , -   , 801.33 , 800.33 , 1 035.67 , 800.00 ,, 289.59 , 970.00 , 291.15 , 291.15 , 501.00 , 289.59 , 34.00 , 291.15 , 289.09 , 279.94 , 289.09 , 281.37 , 281.37 , 289.09 , 281.37 , 289.59 , 279.94 , 279.94 , 1 542.33 
 82.00 , 42 015.63 , 1.33 , level_6 , 0.90 , 4.67 , 60.00 , 68.67 , 45.00 , 1.00 , 8.00 , 64.67 , 1.00 , 204.67 , -   , 4.00 , -   , sp25 , -   , -   , 1 024.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 036.00 , 800.00 ,, 291.21 , 969.67 , 292.52 , 292.52 , 501.00 , 291.21 , 37.33 , 292.52 , 289.83 , 284.76 , 289.83 , 280.31 , 280.31 , 289.83 , 280.31 , 291.21 , 284.76 , 284.76 , 1 461.67 
 83.00 , 42 015.75 , 2.00 , level_3 , 0.90 , 2.67 , 66.67 , 81.33 , 12.00 , 1.00 , 2.00 , 135.00 , 1.67 , 69.67 , -   , 3.00 , 0.10 , sp25 , -   , -   , 1 028.33 , -   , -   , -   , -   , 800.00 , 700.00 , 1 035.00 , 800.00 ,, 287.81 , 981.00 , 285.26 , 285.26 , 501.00 , 287.81 , 61.33 , 285.26 , 286.75 , 279.74 , 286.75 , 277.17 , 277.17 , 286.75 , 277.17 , 287.81 , 279.74 , 279.74 , 865.00 
 84.00 , 42 015.88 , 3.33 , level_6 , 0.90 , 1.00 , 90.00 , 80.33 , -   , 1.00 , 24.00 , 173.33 , 1.00 , 329.67 , -   , 3.67 , -   , sp25 , -   , -   , 1 030.00 , -   , -   , -   , -   , 800.00 , 802.33 , 1 034.33 , 801.33 ,, 281.80 , 972.00 , 280.68 , 280.68 , 501.00 , 281.80 , 76.00 , 280.68 , 285.12 , 274.69 , 285.12 , 273.67 , 273.67 , 285.12 , 273.67 , 281.80 , 274.69 , 274.69 , 4 985.00 
 85.00 , 42 016.00 , 1.67 , level_10 , 0.30 , 1.00 , 89.00 , 79.67 , -   , 0.67 , 21.33 , 176.33 , 1.00 , 322.00 , -   , 3.00 , -   , sp25 , -   , -   , 1 029.67 , -   , -   , -   , -   , 800.00 , 802.00 , 1 033.33 , 800.67 ,, 280.22 , 972.00 , 279.05 , 279.05 , 700.33 , 280.22 , 85.33 , 279.05 , 284.25 , 270.67 , 284.25 , 271.50 , 271.50 , 284.25 , 271.50 , 280.22 , 270.67 , 270.67 , 4 211.00 
 86.00 , 42 016.13 , 1.00 , level_10 , -   , 1.33 , 87.33 , 73.00 , -   , 0.33 , 57.33 , 177.00 , 2.00 , 294.00 , -   , 2.33 , -   , sp25 , -   , -   , 1 029.33 , -   , -   , -   , -   , 800.00 , 800.00 , 1 031.67 , 802.33 ,, 279.09 , 972.00 , 279.52 , 279.52 , 800.00 , 279.09 , 90.67 , 279.52 , 283.35 , 269.02 , 283.35 , 270.23 , 270.23 , 283.35 , 270.23 , 279.09 , 269.02 , 269.02 , 15 132.00 
 87.00 , 42 016.25 , 1.00 , level_10 , -   , 2.33 , 88.00 , 70.00 , 2.00 , 0.67 , 76.00 , 173.67 , 1.67 , 282.33 , -   , 1.00 , -   , sp25 , -   , -   , 1 029.00 , -   , -   , -   , -   , 800.00 , 800.00 , 1 031.00 , 803.00 ,, 278.33 , 971.00 , 279.82 , 279.82 , 800.00 , 278.33 , 92.00 , 279.82 , 281.85 , 268.91 , 281.85 , 269.83 , 269.83 , 281.85 , 269.83 , 278.33 , 268.91 , 268.91 , 14 146.67 
 88.00 , 42 016.38 , 1.67 , level_6 , -   , 2.67 , 79.00 , 77.00 , 3.33 , 1.00 , 89.33 , 174.00 , 2.67 , 198.00 , 26.67 , 1.00 , -   , sp25 , -   , -   , 1 029.00 , -   , -   , -   , -   , 801.33 , 800.00 , 1 030.33 , 804.00 ,, 283.14 , 971.33 , 284.68 , 284.68 , 800.00 , 283.14 , 80.67 , 284.68 , 285.73 , 276.57 , 285.73 , 272.90 , 272.90 , 285.73 , 272.90 , 283.14 , 276.57 , 276.57 , 18 754.67 
 89.00 , 42 016.50 , 1.00 , level_5 , -   , 3.00 , 70.67 , 74.33 , 2.00 , 1.00 , 92.00 , 185.00 , 3.67 , 247.00 , 17.33 , 1.33 , -   , sp25 , -   , -   , 1 027.33 , -   , -   , -   , -   , 800.67 , 800.00 , 1 028.67 , 804.00 ,, 287.04 , 969.33 , 287.88 , 287.88 , 800.00 , 287.04 , 65.67 , 287.88 , 287.83 , 283.42 , 287.83 , 279.01 , 279.01 , 287.83 , 279.01 , 287.04 , 283.42 , 283.42 , 19 722.33 
 90.00 , 42 016.63 , 1.67 , level_6 , -   , 2.67 , 73.00 , 69.67 , -   , 2.00 , 54.67 , 197.33 , 5.67 , 254.67 , 12.00 , 2.00 , -   , sp25 , 0.10 , -   , 1 025.33 , -   , -   , -   , -   , 800.67 , 800.00 , 1 026.67 , 701.33 ,, 288.99 , 968.00 , 287.75 , 287.75 , 800.00 , 288.99 , 70.67 , 287.75 , 288.59 , 285.09 , 288.59 , 283.00 , 283.00 , 288.59 , 283.00 , 288.99 , 285.09 , 285.09 , 19 062.00 
 91.00 , 42 016.75 , 1.00 , level_7 , -   , 1.00 , 79.33 , 84.00 , -   , 2.67 , 58.67 , 203.67 , 3.33 , 247.00 , 25.33 , 1.00 , -   , sp25 , -   , -   , 1 025.33 , -   , -   , -   , -   , 801.67 , 800.00 , 1 025.00 , 802.33 ,, 285.19 , 967.67 , 283.08 , 283.08 , 800.00 , 285.19 , 88.00 , 283.08 , 287.62 , 276.33 , 287.62 , 282.98 , 282.98 , 287.62 , 282.98 , 285.19 , 276.33 , 276.33 , 19 813.33 
 92.00 , 42 016.88 , 1.00 , level_6 , -   , 1.00 , 88.00 , 78.67 , -   , 3.00 , 78.00 , 207.67 , 2.33 , 254.67 , 16.00 , 1.00 , -   , sp25 , -   , -   , 1 025.33 , -   , -   , -   , -   , 801.00 , 800.00 , 1 024.00 , 803.00 ,, 282.29 , 977.33 , 282.05 , 282.05 , 800.00 , 282.29 , 90.00 , 282.05 , 286.20 , 273.27 , 286.20 , 282.52 , 282.52 , 286.20 , 282.52 , 282.29 , 273.27 , 273.27 , 22 270.67 
 93.00 , 42 017.00 , 1.00 , level_7 , -   , 1.00 , 88.33 , 71.67 , -   , 3.67 , 60.00 , 214.67 , 3.00 , 247.00 , 24.00 , 1.00 , -   , sp25 , -   , -   , 1 024.67 , -   , -   , -   , -   , 801.33 , 801.00 , 1 022.67 , 802.67 ,, 280.60 , 966.67 , 280.05 , 280.05 , 800.00 , 280.60 , 85.33 , 280.05 , 286.42 , 271.36 , 286.42 , 283.22 , 283.22 , 286.42 , 283.22 , 280.60 , 271.36 , 271.36 , 20 219.33 
 94.00 , 42 017.13 , 1.00 , level_8 , -   , 1.00 , 85.67 , 69.33 , -   , 3.00 , 29.33 , 217.33 , 3.00 , 262.33 , -   , 1.33 , -   , sp25 , -   , -   , 1 023.33 , -   , -   , -   , -   , 800.00 , 803.00 , 1 021.67 , 801.33 ,, 278.78 , 965.67 , 278.68 , 278.68 , 800.00 , 278.78 , 79.00 , 278.68 , 286.22 , 270.26 , 286.22 , 283.51 , 283.51 , 286.22 , 283.51 , 278.78 , 270.26 , 270.26 , 7 398.67 
 95.00 , 42 017.25 , 1.00 , level_8 , -   , 1.33 , 83.67 , 71.33 , 6.67 , 3.00 , -   , 216.67 , 2.67 , 292.33 , -   , 1.67 , -   , sp25 , -   , -   , 1 022.33 , -   , -   , -   , -   , 800.00 , 803.33 , 1 021.00 , 800.00 ,, 278.20 , 965.33 , 278.35 , 278.35 , 800.33 , 278.20 , 77.67 , 278.35 , 286.42 , 270.32 , 286.42 , 283.20 , 283.20 , 286.42 , 283.20 , 278.20 , 270.32 , 270.32 , 5 250.00 
 96.00 , 42 017.38 , 1.00 , level_8 , -   , 6.33 , 82.00 , 73.67 , 14.00 , 3.33 , -   , 219.67 , 3.33 , 239.67 , -   , 1.33 , -   , sp25 , -   , -   , 1 022.67 , -   , -   , -   , -   , 800.00 , 803.67 , 1 020.67 , 800.00 ,, 282.39 , 965.67 , 283.62 , 283.62 , 800.67 , 282.39 , 63.67 , 283.62 , 287.15 , 275.93 , 287.15 , 283.71 , 283.71 , 287.15 , 283.71 , 282.39 , 275.93 , 275.93 , 13 143.33 
